City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
72,papao,-17.75,-149.55,22.82,60,20,7.98,PF,1722488088
73,olonkinbyen,70.9221,-8.7187,4.33,98,100,7.15,SJ,1722487525
74,whitehorse,60.7161,-135.0538,12.43,86,75,3.6,CA,1722487803
75,nova sintra,14.8667,-24.7167,24.45,83,100,7.62,CV,1722488092
76,mil'kovo,55.6078,37.7956,16.7,70,83,3.88,RU,1722488093
77,castillos,-34.1667,-53.8333,15.14,83,98,3.55,UY,1722488094
78,uji,34.8833,135.8,37.68,51,32,3.81,JP,1722488096
79,kirensk,57.7853,108.1119,20.06,44,100,3.41,RU,1722488097
80,amnat charoen,15.9167,104.75,25.91,86,100,3.67,TH,1722488098
81,fale old settlement,-9.3852,-171.2468,26.89,72,100,8.37,TK,1722488099
82,merritt island,28.5392,-80.672,28.03,90,0,1.54,US,1722488100
83,pisco,-13.7,-76.2167,15.03,82,0,1.54,PE,1722488055
84,allen,41.0706,-85.0144,23.48,90,20,2.57,US,1722488103
85,tamanrasset,22.785,5.5228,22.95,60,25,3.09,DZ,1722487535
86,sao gabriel da cachoeira,-0.1303,-67.0892,21.58,99,74,0.86,BR,1722488105
87,cao lanh,10.45,105.6333,32.97,59,99,3.87,VN,1722488106
88,tafresh,34.692,50.013,28.8,18,34,2.13,IR,1722488107
89,dzhangala,49.2167,50.3333,26.41,35,3,6.39,KZ,1722488109
90,kitchener,43.4254,-80.5112,22.57,97,0,1.03,CA,1722488073
91,utrik,11.2278,169.8474,28.37,80,10,6.11,MH,1722487934
92,constantia,44.1833,28.65,21.5,56,0,2.69,RO,1722487266
93,san juan del cesar,10.7711,-73.0031,22.9,93,65,1.77,CO,1722488113
94,fortuna,40.5982,-124.1573,15.19,95,100,0.0,US,1722488114
95,mejit,10.2753,170.8646,28.47,77,13,5.48,MH,1722488116
96,chonchi,-42.6128,-73.8092,8.95,94,100,4.15,CL,1722487579
97,ridder,50.355,83.5133,25.89,45,0,1.79,KZ,1722488118
